LINK-DIR,DATE-TIME,EPOCH-60MIN,LENGTH,COUNT,MEAN
988573468T,2019-07-02 12:00,12,52,7,16.1
988573468T,2019-07-02 13:00,13,52,7,22.6
988573468T,2019-07-02 14:00,14,52,9,19.8
988573468T,2019-07-02 15:00,15,52,6,28.5
988573468T,2019-07-02 16:00,16,52,3,19.7
988573468T,2019-07-02 17:00,17,52,2,30.0
988573468T,2019-07-02 20:00,20,52,3,22.3
988573468T,2019-07-02 22:00,22,52,2,33.5
988573468T,2019-07-03 04:00,4,52,3,32.7
988573468T,2019-07-03 05:00,5,52,1,34.0
988573468T,2019-07-03 06:00,6,52,2,28.0
988573468T,2019-07-03 07:00,7,52,7,28.3
988573468T,2019-07-03 08:00,8,52,5,28.6
988573468T,2019-07-03 09:00,9,52,11,13.5
988573468T,2019-07-03 10:00,10,52,6,21.2
988573468T,2019-07-03 11:00,11,52,3,15.0
988573468T,2019-07-03 12:00,12,52,6,17.2
988573468T,2019-07-03 13:00,13,52,8,16.9
988573468T,2019-07-03 14:00,14,52,4,10.8
988573468T,2019-07-03 15:00,15,52,10,18.1
988573468T,2019-07-03 16:00,16,52,1,44.0
988573468T,2019-07-03 17:00,17,52,4,27.5
988573468T,2019-07-03 18:00,18,52,3,20.7
988573468T,2019-07-03 19:00,19,52,2,33.5
988573468T,2019-07-04 05:00,5,52,1,30.0
988573468T,2019-07-04 06:00,6,52,6,30.0
988573468T,2019-07-04 07:00,7,52,9,21.2
988573468T,2019-07-04 08:00,8,52,3,49.0
988573468T,2019-07-04 09:00,9,52,8,18.5
988573468T,2019-07-04 10:00,10,52,4,11.5
988573468T,2019-07-04 11:00,11,52,2,10.0
988573468T,2019-07-04 12:00,12,52,5,34.2
988573468T,2019-07-04 13:00,13,52,3,28.3
988573468T,2019-07-04 14:00,14,52,6,27.7
988573468T,2019-07-04 15:00,15,52,7,18.3
988573468T,2019-07-04 16:00,16,52,3,33.7
988573468T,2019-07-04 17:00,17,52,4,23.2
988573468T,2019-07-04 18:00,18,52,2,39.5
988573468T,2019-07-04 20:00,20,52,2,25.5
988573468T,2019-07-05 04:00,4,52,3,45.7
988573468T,2019-07-05 05:00,5,52,2,49.0
988573468T,2019-07-05 06:00,6,52,3,33.3
988573468T,2019-07-05 07:00,7,52,10,32.4
988573468T,2019-07-05 08:00,8,52,14,17.5
988573468T,2019-07-05 09:00,9,52,6,32.7
988573468T,2019-07-05 10:00,10,52,2,29.0
988573468T,2019-07-05 11:00,11,52,4,23.0
988573468T,2019-07-05 12:00,12,52,9,17.1
988573468T,2019-07-05 13:00,13,52,6,26.3
988573468T,2019-07-05 14:00,14,52,6,10.3
988573468T,2019-07-05 15:00,15,52,3,31.3
988573468T,2019-07-05 16:00,16,52,5,18.8
988573468T,2019-07-05 17:00,17,52,3,20.3
988573468T,2019-07-05 18:00,18,52,2,47.5
988573468T,2019-07-05 19:00,19,52,5,28.8
988573468T,2019-07-08 03:00,3,52,1,41.0
988573468T,2019-07-08 04:00,4,52,4,25.5
988573468T,2019-07-08 06:00,6,52,4,18.2
988573468T,2019-07-08 07:00,7,52,7,26.1
988573468T,2019-07-08 08:00,8,52,4,32.0
988573468T,2019-07-08 09:00,9,52,9,11.7
988573468T,2019-07-08 10:00,10,52,11,14.7
988573468T,2019-07-08 11:00,11,52,4,19.0
988573468T,2019-07-08 12:00,12,52,10,22.8
988573468T,2019-07-08 13:00,13,52,3,18.3
988573468T,2019-07-08 14:00,14,52,10,30.6
988573468T,2019-07-08 15:00,15,52,3,21.7
988573468T,2019-07-08 16:00,16,52,4,10.8
988573468T,2019-07-08 17:00,17,52,4,26.2
988573468T,2019-07-08 18:00,18,52,1,7.0
988573468T,2019-07-08 19:00,19,52,1,4.0
988573468T,2019-07-08 20:00,20,52,1,13.0
988573468T,2019-07-09 05:00,5,52,2,38.5
988573468T,2019-07-09 06:00,6,52,6,27.8
988573468T,2019-07-09 07:00,7,52,11,23.8
988573468T,2019-07-09 08:00,8,52,4,20.8
988573468T,2019-07-09 09:00,9,52,9,26.3
988573468T,2019-07-09 10:00,10,52,3,21.7
988573468T,2019-07-09 11:00,11,52,12,15.8
988573468T,2019-07-09 12:00,12,52,6,13.3
988573468T,2019-07-09 13:00,13,52,9,16.8
988573468T,2019-07-09 14:00,14,52,4,14.5
988573468T,2019-07-09 15:00,15,52,12,21.4
988573468T,2019-07-09 16:00,16,52,4,12.2
988573468T,2019-07-09 18:00,18,52,1,44.0
988573468T,2019-07-09 20:00,20,52,3,43.7
988573468T,2019-07-09 22:00,22,52,2,44.0
988573468T,2019-07-10 04:00,4,52,1,41.0
988573468T,2019-07-10 05:00,5,52,2,40.5
988573468T,2019-07-10 06:00,6,52,6,29.8
988573468T,2019-07-10 07:00,7,52,6,25.3
988573468T,2019-07-10 08:00,8,52,1,13.0
988573468T,2019-07-10 09:00,9,52,3,28.0
988573468T,2019-07-10 10:00,10,52,3,32.0
988573468T,2019-07-10 11:00,11,52,3,14.7
988573468T,2019-07-10 12:00,12,52,7,18.0
988573468T,2019-07-10 13:00,13,52,5,26.6
988573468T,2019-07-10 14:00,14,52,10,16.9
988573468T,2019-07-10 15:00,15,52,8,7.6
988573468T,2019-07-10 16:00,16,52,7,17.9
988573468T,2019-07-10 17:00,17,52,11,15.9
988573468T,2019-07-10 18:00,18,52,5,34.0
988573468T,2019-07-10 19:00,19,52,2,34.0
988573468T,2019-07-10 22:00,22,52,3,51.7
988573468T,2019-07-11 04:00,4,52,1,41.0
988573468T,2019-07-11 05:00,5,52,2,46.0
988573468T,2019-07-11 06:00,6,52,6,22.8
988573468T,2019-07-11 07:00,7,52,6,40.0
988573468T,2019-07-11 08:00,8,52,6,22.2
988573468T,2019-07-11 09:00,9,52,6,14.8
988573468T,2019-07-11 10:00,10,52,2,25.5
988573468T,2019-07-11 11:00,11,52,4,20.5
988573468T,2019-07-11 12:00,12,52,5,18.2
988573468T,2019-07-11 13:00,13,52,5,22.0
988573468T,2019-07-11 14:00,14,52,9,15.0
988573468T,2019-07-11 15:00,15,52,7,20.9
988573468T,2019-07-11 16:00,16,52,6,12.7
988573468T,2019-07-11 17:00,17,52,4,17.0
988573468T,2019-07-11 18:00,18,52,2,32.0
988573468T,2019-07-11 19:00,19,52,3,42.0
988573468T,2019-07-11 21:00,21,52,1,5.0
988573468T,2019-07-12 04:00,4,52,3,35.7
988573468T,2019-07-12 05:00,5,52,2,51.5
988573468T,2019-07-12 06:00,6,52,5,25.6
988573468T,2019-07-12 07:00,7,52,4,19.5
988573468T,2019-07-12 08:00,8,52,8,21.4
988573468T,2019-07-12 09:00,9,52,4,26.8
988573468T,2019-07-12 10:00,10,52,5,18.0
988573468T,2019-07-12 11:00,11,52,3,33.3
988573468T,2019-07-12 12:00,12,52,9,18.2
988573468T,2019-07-12 13:00,13,52,12,16.2
988573468T,2019-07-12 14:00,14,52,6,16.3
988573468T,2019-07-12 15:00,15,52,4,11.5
988573468T,2019-07-12 16:00,16,52,10,10.3
988573468T,2019-07-12 17:00,17,52,5,20.8
988573468T,2019-07-12 18:00,18,52,2,10.5
988573468T,2019-07-12 19:00,19,52,6,33.8
988573468T,2019-07-12 20:00,20,52,2,30.5
988573468T,2019-07-12 21:00,21,52,1,29.0
988573468T,2019-07-15 03:00,3,52,2,30.0
988573468T,2019-07-15 04:00,4,52,1,30.0
988573468T,2019-07-15 05:00,5,52,1,42.0
988573468T,2019-07-15 06:00,6,52,4,26.5
988573468T,2019-07-15 07:00,7,52,6,20.2
988573468T,2019-07-15 08:00,8,52,9,25.9
988573468T,2019-07-15 09:00,9,52,7,14.1
988573468T,2019-07-15 10:00,10,52,1,40.0
988573468T,2019-07-15 11:00,11,52,3,19.7
988573468T,2019-07-15 12:00,12,52,2,5.5
988573468T,2019-07-15 13:00,13,52,2,24.5
988573468T,2019-07-15 14:00,14,52,9,15.0
988573468T,2019-07-15 15:00,15,52,7,23.3
988573468T,2019-07-15 16:00,16,52,3,5.7
988573468T,2019-07-15 17:00,17,52,5,7.8
988573468T,2019-07-15 18:00,18,52,2,35.0
988573468T,2019-07-15 19:00,19,52,1,3.0
988573468T,2019-07-15 20:00,20,52,2,28.5
988573468T,2019-07-16 05:00,5,52,1,47.0
988573468T,2019-07-16 06:00,6,52,10,34.2
988573468T,2019-07-16 07:00,7,52,11,34.7
988573468T,2019-07-16 08:00,8,52,2,26.0
988573468T,2019-07-16 09:00,9,52,10,26.3
988573468T,2019-07-16 10:00,10,52,8,23.1
988573468T,2019-07-16 11:00,11,52,5,29.2
988573468T,2019-07-16 12:00,12,52,6,18.0
988573468T,2019-07-16 14:00,14,52,11,22.7
988573468T,2019-07-16 15:00,15,52,4,24.0
988573468T,2019-07-16 16:00,16,52,6,8.7
988573468T,2019-07-16 18:00,18,52,1,22.0
988573468T,2019-07-16 19:00,19,52,3,34.0
988573468T,2019-07-16 20:00,20,52,3,39.7
988573468T,2019-07-17 03:00,3,52,1,43.0
988573468T,2019-07-17 04:00,4,52,1,47.0
988573468T,2019-07-17 05:00,5,52,4,32.8
988573468T,2019-07-17 06:00,6,52,4,22.5
988573468T,2019-07-17 07:00,7,52,10,24.6
988573468T,2019-07-17 08:00,8,52,3,21.3
988573468T,2019-07-17 09:00,9,52,5,14.4
988573468T,2019-07-17 10:00,10,52,4,12.2
988573468T,2019-07-17 11:00,11,52,10,22.2
988573468T,2019-07-17 12:00,12,52,12,23.7
988573468T,2019-07-17 13:00,13,52,5,42.4
988573468T,2019-07-17 15:00,15,52,9,23.3
988573468T,2019-07-17 16:00,16,52,7,14.6
988573468T,2019-07-17 17:00,17,52,2,28.5
988573468T,2019-07-17 18:00,18,52,1,43.0
988573468T,2019-07-17 19:00,19,52,4,28.5
988573468T,2019-07-17 21:00,21,52,2,38.0
988573468T,2019-07-17 22:00,22,52,1,14.0
988573468T,2019-07-17 23:00,23,52,2,28.5
988573468T,2019-07-18 05:00,5,52,1,47.0
988573468T,2019-07-18 06:00,6,52,8,21.8
988573468T,2019-07-18 07:00,7,52,13,21.6
988573468T,2019-07-18 08:00,8,52,3,31.7
988573468T,2019-07-18 09:00,9,52,6,25.0
988573468T,2019-07-18 10:00,10,52,1,49.0
988573468T,2019-07-18 11:00,11,52,3,17.3
988573468T,2019-07-18 12:00,12,52,6,16.8
988573468T,2019-07-18 13:00,13,52,2,41.0
988573468T,2019-07-18 14:00,14,52,9,18.9
988573468T,2019-07-18 15:00,15,52,6,6.3
988573468T,2019-07-18 16:00,16,52,4,10.8
988573468T,2019-07-18 17:00,17,52,7,16.4
988573468T,2019-07-18 18:00,18,52,6,21.0
988573468T,2019-07-19 05:00,5,52,1,23.0
988573468T,2019-07-19 06:00,6,52,5,25.4
988573468T,2019-07-19 07:00,7,52,4,18.2
988573468T,2019-07-19 08:00,8,52,5,18.8
988573468T,2019-07-19 09:00,9,52,3,22.0
988573468T,2019-07-19 10:00,10,52,4,16.0
988573468T,2019-07-19 11:00,11,52,12,15.7
988573468T,2019-07-19 12:00,12,52,4,15.2
988573468T,2019-07-19 13:00,13,52,3,13.7
988573468T,2019-07-19 14:00,14,52,1,14.0
988573468T,2019-07-19 15:00,15,52,6,16.0
988573468T,2019-07-19 16:00,16,52,5,17.0
988573468T,2019-07-19 17:00,17,52,2,8.0
988573468T,2019-07-19 18:00,18,52,6,40.8
988573468T,2019-07-19 19:00,19,52,4,35.5
988573468T,2019-07-19 20:00,20,52,1,4.0
988573468T,2019-07-22 03:00,3,52,2,35.5
988573468T,2019-07-22 04:00,4,52,2,46.0
988573468T,2019-07-22 05:00,5,52,4,42.2
988573468T,2019-07-22 06:00,6,52,1,45.0
988573468T,2019-07-22 07:00,7,52,9,19.0
988573468T,2019-07-22 08:00,8,52,1,35.0
988573468T,2019-07-22 10:00,10,52,1,4.0
988573468T,2019-07-22 11:00,11,52,7,23.9
988573468T,2019-07-22 12:00,12,52,4,21.0
988573468T,2019-07-22 13:00,13,52,2,18.0
988573468T,2019-07-22 14:00,14,52,9,25.2
988573468T,2019-07-22 15:00,15,52,2,15.0
988573468T,2019-07-22 16:00,16,52,1,29.0
988573468T,2019-07-22 17:00,17,52,6,9.7
988573468T,2019-07-22 19:00,19,52,2,36.0
988573468T,2019-07-22 20:00,20,52,2,44.0
988573468T,2019-07-23 00:00,0,52,1,17.0
988573468T,2019-07-23 05:00,5,52,3,29.0
988573468T,2019-07-23 06:00,6,52,7,29.7
988573468T,2019-07-23 07:00,7,52,9,32.6
988573468T,2019-07-23 08:00,8,52,5,18.2
988573468T,2019-07-23 09:00,9,52,2,25.5
988573468T,2019-07-23 10:00,10,52,1,44.0
988573468T,2019-07-23 11:00,11,52,13,17.1
988573468T,2019-07-23 12:00,12,52,2,25.0
988573468T,2019-07-23 13:00,13,52,3,13.3
988573468T,2019-07-23 14:00,14,52,2,17.0
988573468T,2019-07-23 15:00,15,52,7,19.1
988573468T,2019-07-23 16:00,16,52,2,26.5
988573468T,2019-07-23 18:00,18,52,1,6.0
988573468T,2019-07-23 20:00,20,52,1,68.0
988573468T,2019-07-24 04:00,4,52,1,41.0
988573468T,2019-07-24 05:00,5,52,2,32.0
988573468T,2019-07-24 06:00,6,52,3,39.7
988573468T,2019-07-24 07:00,7,52,11,25.2
988573468T,2019-07-24 08:00,8,52,6,16.7
988573468T,2019-07-24 09:00,9,52,7,17.4
988573468T,2019-07-24 10:00,10,52,5,14.0
988573468T,2019-07-24 11:00,11,52,5,20.0
988573468T,2019-07-24 12:00,12,52,10,16.4
988573468T,2019-07-24 13:00,13,52,8,22.2
988573468T,2019-07-24 14:00,14,52,5,25.0
988573468T,2019-07-24 15:00,15,52,6,12.3
988573468T,2019-07-24 16:00,16,52,3,40.3
988573468T,2019-07-24 17:00,17,52,1,44.0
988573468T,2019-07-24 20:00,20,52,4,30.2
988573468T,2019-07-25 04:00,4,52,1,36.0
988573468T,2019-07-25 05:00,5,52,3,47.3
988573468T,2019-07-25 06:00,6,52,5,30.2
988573468T,2019-07-25 07:00,7,52,6,20.7
988573468T,2019-07-25 08:00,8,52,6,26.3
988573468T,2019-07-25 09:00,9,52,7,23.1
988573468T,2019-07-25 10:00,10,52,6,18.0
988573468T,2019-07-25 11:00,11,52,12,11.6
988573468T,2019-07-25 12:00,12,52,8,22.1
988573468T,2019-07-25 13:00,13,52,7,19.6
988573468T,2019-07-25 14:00,14,52,5,25.4
988573468T,2019-07-25 15:00,15,52,3,15.7
988573468T,2019-07-25 16:00,16,52,12,15.5
988573468T,2019-07-25 17:00,17,52,6,26.0
988573468T,2019-07-25 18:00,18,52,4,31.0
988573468T,2019-07-25 19:00,19,52,1,48.0
988573468T,2019-07-25 21:00,21,52,2,40.0
988573468T,2019-07-26 01:00,1,52,1,21.0
988573468T,2019-07-26 05:00,5,52,2,27.5
988573468T,2019-07-26 06:00,6,52,5,26.4
988573468T,2019-07-26 07:00,7,52,7,31.4
988573468T,2019-07-26 08:00,8,52,3,25.0
988573468T,2019-07-26 09:00,9,52,1,44.0
988573468T,2019-07-26 10:00,10,52,13,19.6
988573468T,2019-07-26 11:00,11,52,12,15.2
988573468T,2019-07-26 12:00,12,52,11,12.5
988573468T,2019-07-26 13:00,13,52,1,17.0
988573468T,2019-07-26 14:00,14,52,6,19.0
988573468T,2019-07-26 15:00,15,52,9,23.4
988573468T,2019-07-26 16:00,16,52,9,16.6
988573468T,2019-07-26 17:00,17,52,5,30.2
988573468T,2019-07-26 18:00,18,52,3,22.3
988573468T,2019-07-26 19:00,19,52,1,13.0
988573468T,2019-07-26 20:00,20,52,1,5.0
988573468T,2019-07-29 03:00,3,52,1,45.0
988573468T,2019-07-29 04:00,4,52,1,49.0
988573468T,2019-07-29 05:00,5,52,2,45.5
988573468T,2019-07-29 06:00,6,52,9,25.2
988573468T,2019-07-29 07:00,7,52,12,23.0
988573468T,2019-07-29 08:00,8,52,8,16.8
988573468T,2019-07-29 09:00,9,52,3,23.7
988573468T,2019-07-29 10:00,10,52,2,15.5
988573468T,2019-07-29 11:00,11,52,4,19.8
988573468T,2019-07-29 12:00,12,52,6,22.8
988573468T,2019-07-29 13:00,13,52,5,28.8
988573468T,2019-07-29 14:00,14,52,9,17.1
988573468T,2019-07-29 15:00,15,52,5,15.4
988573468T,2019-07-29 16:00,16,52,21,12.0
988573468T,2019-07-29 17:00,17,52,6,14.7
988573468T,2019-07-29 18:00,18,52,2,10.5
988573468T,2019-07-29 20:00,20,52,1,40.0
988573468T,2019-07-30 00:00,0,52,2,46.5
988573468T,2019-07-30 03:00,3,52,2,29.0
988573468T,2019-07-30 04:00,4,52,1,43.0
988573468T,2019-07-30 05:00,5,52,1,44.0
988573468T,2019-07-30 06:00,6,52,6,31.3
988573468T,2019-07-30 07:00,7,52,7,16.0
988573468T,2019-07-30 08:00,8,52,3,49.7
988573468T,2019-07-30 09:00,9,52,14,16.9
988573468T,2019-07-30 10:00,10,52,6,25.8
988573468T,2019-07-30 11:00,11,52,11,18.6
988573468T,2019-07-30 12:00,12,52,8,23.5
988573468T,2019-07-30 13:00,13,52,6,27.2
988573468T,2019-07-30 14:00,14,52,13,16.1
988573468T,2019-07-30 15:00,15,52,6,13.3
988573468T,2019-07-30 16:00,16,52,2,40.0
988573468T,2019-07-30 17:00,17,52,7,14.3
988573468T,2019-07-30 18:00,18,52,1,3.0
988573468T,2019-07-31 02:00,2,52,1,38.0
988573468T,2019-07-31 05:00,5,52,5,41.2
988573468T,2019-07-31 06:00,6,52,2,25.0
988573468T,2019-07-31 07:00,7,52,14,27.3
988573468T,2019-07-31 08:00,8,52,2,40.0
988573468T,2019-07-31 09:00,9,52,6,22.5
988573468T,2019-07-31 10:00,10,52,13,23.8
988573468T,2019-07-31 11:00,11,52,9,26.0
988573468T,2019-07-31 12:00,12,52,5,35.0
988573468T,2019-07-31 13:00,13,52,5,18.2
988573468T,2019-07-31 14:00,14,52,6,16.7
988573468T,2019-07-31 15:00,15,52,4,14.0
988573468T,2019-07-31 16:00,16,52,3,11.7
988573468T,2019-07-31 18:00,18,52,10,19.6
988573468T,2019-07-31 19:00,19,52,2,34.0
988573468T,2019-07-31 21:00,21,52,1,34.0
988573468T,2019-08-01 02:00,2,52,1,61.0
988573468T,2019-08-01 05:00,5,52,1,35.0
988573468T,2019-08-01 06:00,6,52,3,34.7
988573468T,2019-08-01 07:00,7,52,7,27.6
988573468T,2019-08-01 08:00,8,52,6,28.3
988573468T,2019-08-01 09:00,9,52,5,19.6
988573468T,2019-08-01 10:00,10,52,6,15.3
988573468T,2019-08-01 11:00,11,52,7,18.0
988573468T,2019-08-01 12:00,12,52,5,13.4
988573468T,2019-08-01 13:00,13,52,4,26.0
988573468T,2019-08-01 14:00,14,52,4,15.0
988573468T,2019-08-01 15:00,15,52,6,18.2
988573468T,2019-08-01 16:00,16,52,6,18.7
988573468T,2019-08-01 17:00,17,52,4,17.5
988573468T,2019-08-01 18:00,18,52,1,41.0
988573468T,2019-08-01 19:00,19,52,5,24.4
988573468T,2019-08-02 04:00,4,52,1,14.0
988573468T,2019-08-02 06:00,6,52,9,24.1
988573468T,2019-08-02 07:00,7,52,4,28.2
988573468T,2019-08-02 08:00,8,52,9,25.2
988573468T,2019-08-02 09:00,9,52,6,22.2
988573468T,2019-08-02 10:00,10,52,5,15.2
988573468T,2019-08-02 11:00,11,52,7,27.7
988573468T,2019-08-02 12:00,12,52,10,19.0
988573468T,2019-08-02 13:00,13,52,9,20.0
988573468T,2019-08-02 14:00,14,52,8,9.2
988573468T,2019-08-02 15:00,15,52,2,23.5
988573468T,2019-08-02 16:00,16,52,1,20.0
988573468T,2019-08-02 17:00,17,52,4,24.2
988573468T,2019-08-02 18:00,18,52,4,16.0
988573468T,2019-08-02 19:00,19,52,1,4.0
988573468T,2019-08-02 20:00,20,52,6,30.2
988573468T,2019-08-02 23:00,23,52,1,41.0
988573468T,2019-08-05 01:00,1,52,1,37.0
988573468T,2019-08-05 05:00,5,52,5,32.2
988573468T,2019-08-05 06:00,6,52,4,40.2
988573468T,2019-08-05 07:00,7,52,10,28.7
988573468T,2019-08-05 08:00,8,52,7,27.9
988573468T,2019-08-05 09:00,9,52,5,30.8
988573468T,2019-08-05 10:00,10,52,3,28.0
988573468T,2019-08-05 11:00,11,52,14,15.6
988573468T,2019-08-05 12:00,12,52,12,18.0
988573468T,2019-08-05 13:00,13,52,4,23.0
988573468T,2019-08-05 14:00,14,52,11,16.6
988573468T,2019-08-05 15:00,15,52,13,22.0
988573468T,2019-08-05 16:00,16,52,2,9.0
988573468T,2019-08-05 18:00,18,52,10,26.1
988573468T,2019-08-05 21:00,21,52,2,33.0
988573468T,2019-08-06 02:00,2,52,3,42.3
988573468T,2019-08-06 05:00,5,52,1,45.0
988573468T,2019-08-06 06:00,6,52,8,34.8
988573468T,2019-08-06 07:00,7,52,11,24.6
988573468T,2019-08-06 08:00,8,52,3,20.3
988573468T,2019-08-06 09:00,9,52,5,26.0
988573468T,2019-08-06 10:00,10,52,8,24.1
988573468T,2019-08-06 11:00,11,52,6,21.2
988573468T,2019-08-06 12:00,12,52,4,22.8
988573468T,2019-08-06 13:00,13,52,1,6.0
988573468T,2019-08-06 14:00,14,52,9,30.2
988573468T,2019-08-06 15:00,15,52,10,19.6
988573468T,2019-08-06 16:00,16,52,2,31.0
988573468T,2019-08-06 17:00,17,52,10,16.6
988573468T,2019-08-06 18:00,18,52,5,28.6
988573468T,2019-08-06 19:00,19,52,3,5.0
988573468T,2019-08-06 20:00,20,52,3,31.7
988573468T,2019-08-07 05:00,5,52,4,41.5
988573468T,2019-08-07 06:00,6,52,6,31.3
988573468T,2019-08-07 07:00,7,52,13,33.8
988573468T,2019-08-07 08:00,8,52,10,16.0
988573468T,2019-08-07 09:00,9,52,6,18.8
988573468T,2019-08-07 10:00,10,52,4,33.8
988573468T,2019-08-07 11:00,11,52,3,26.0
988573468T,2019-08-07 12:00,12,52,22,21.3
988573468T,2019-08-07 13:00,13,52,5,20.4
988573468T,2019-08-07 14:00,14,52,8,20.8
988573468T,2019-08-07 15:00,15,52,4,16.0
988573468T,2019-08-07 17:00,17,52,4,21.8
988573468T,2019-08-07 18:00,18,52,2,47.0
988573468T,2019-08-07 21:00,21,52,2,51.0
988573468T,2019-08-08 05:00,5,52,2,19.5
988573468T,2019-08-08 06:00,6,52,6,26.2
988573468T,2019-08-08 07:00,7,52,11,26.4
988573468T,2019-08-08 08:00,8,52,6,12.5
988573468T,2019-08-08 09:00,9,52,7,35.6
988573468T,2019-08-08 10:00,10,52,11,24.3
988573468T,2019-08-08 11:00,11,52,1,7.0
988573468T,2019-08-08 12:00,12,52,15,23.3
988573468T,2019-08-08 13:00,13,52,6,18.0
988573468T,2019-08-08 14:00,14,52,4,17.0
988573468T,2019-08-08 15:00,15,52,3,24.7
988573468T,2019-08-08 16:00,16,52,6,12.5
988573468T,2019-08-08 17:00,17,52,7,13.0
988573468T,2019-08-08 18:00,18,52,3,30.3
988573468T,2019-08-08 19:00,19,52,4,24.2
988573468T,2019-08-09 04:00,4,52,3,31.3
988573468T,2019-08-09 05:00,5,52,1,51.0
988573468T,2019-08-09 06:00,6,52,2,41.0
988573468T,2019-08-09 07:00,7,52,5,19.4
988573468T,2019-08-09 08:00,8,52,9,14.2
988573468T,2019-08-09 09:00,9,52,9,22.1
988573468T,2019-08-09 10:00,10,52,14,15.0
988573468T,2019-08-09 11:00,11,52,7,15.4
988573468T,2019-08-09 12:00,12,52,11,19.1
988573468T,2019-08-09 13:00,13,52,9,15.7
988573468T,2019-08-09 14:00,14,52,6,14.7
988573468T,2019-08-09 15:00,15,52,2,20.5
988573468T,2019-08-09 16:00,16,52,4,44.2
988573468T,2019-08-09 17:00,17,52,7,22.4
988573468T,2019-08-09 18:00,18,52,2,36.0
988573468T,2019-08-09 19:00,19,52,3,21.0
988573468T,2019-08-09 20:00,20,52,2,19.5
988573468T,2019-08-09 21:00,21,52,1,22.0
988573468T,2019-08-09 22:00,22,52,4,42.2
988573468T,2019-08-12 03:00,3,52,2,33.0
988573468T,2019-08-12 04:00,4,52,2,41.0
988573468T,2019-08-12 05:00,5,52,2,23.0
988573468T,2019-08-12 07:00,7,52,12,25.1
988573468T,2019-08-12 08:00,8,52,7,24.1
988573468T,2019-08-12 09:00,9,52,2,31.0
988573468T,2019-08-12 10:00,10,52,11,25.4
988573468T,2019-08-12 11:00,11,52,4,16.8
988573468T,2019-08-12 12:00,12,52,3,8.0
988573468T,2019-08-12 13:00,13,52,5,26.4
988573468T,2019-08-12 14:00,14,52,3,28.0
988573468T,2019-08-12 15:00,15,52,3,20.3
988573468T,2019-08-12 17:00,17,52,5,6.4
988573468T,2019-08-12 19:00,19,52,4,18.8
988573468T,2019-08-12 20:00,20,52,1,29.0
988573468T,2019-08-13 02:00,2,52,1,42.0
988573468T,2019-08-13 05:00,5,52,1,19.0
988573468T,2019-08-13 06:00,6,52,10,36.3
988573468T,2019-08-13 07:00,7,52,8,29.5
988573468T,2019-08-13 08:00,8,52,9,14.0
988573468T,2019-08-13 09:00,9,52,10,15.6
988573468T,2019-08-13 10:00,10,52,14,18.1
988573468T,2019-08-13 11:00,11,52,4,25.5
988573468T,2019-08-13 12:00,12,52,6,15.8
988573468T,2019-08-13 13:00,13,52,6,13.2
988573468T,2019-08-13 14:00,14,52,6,19.0
988573468T,2019-08-13 15:00,15,52,3,24.0
988573468T,2019-08-13 16:00,16,52,2,24.5
988573468T,2019-08-13 17:00,17,52,4,31.2
988573468T,2019-08-13 18:00,18,52,2,16.0
988573468T,2019-08-13 20:00,20,52,3,15.7
988573468T,2019-08-13 22:00,22,52,1,49.0
988573468T,2019-08-14 04:00,4,52,1,38.0
988573468T,2019-08-14 05:00,5,52,2,56.0
988573468T,2019-08-14 06:00,6,52,2,31.0
988573468T,2019-08-14 07:00,7,52,4,24.8
988573468T,2019-08-14 08:00,8,52,7,21.9
988573468T,2019-08-14 09:00,9,52,5,8.8
988573468T,2019-08-14 10:00,10,52,4,11.8
988573468T,2019-08-14 11:00,11,52,15,24.1
988573468T,2019-08-14 12:00,12,52,3,30.7
988573468T,2019-08-14 13:00,13,52,3,8.3
988573468T,2019-08-14 14:00,14,52,7,13.3
988573468T,2019-08-14 15:00,15,52,2,13.5
988573468T,2019-08-14 16:00,16,52,6,9.2
988573468T,2019-08-14 17:00,17,52,4,9.8
988573468T,2019-08-14 19:00,19,52,3,21.7
988573468T,2019-08-14 21:00,21,52,1,27.0
988573468T,2019-08-15 02:00,2,52,1,59.0
988573468T,2019-08-15 05:00,5,52,3,35.3
988573468T,2019-08-15 06:00,6,52,6,20.3
988573468T,2019-08-15 07:00,7,52,9,21.3
988573468T,2019-08-15 08:00,8,52,4,17.5
988573468T,2019-08-15 09:00,9,52,5,14.2
988573468T,2019-08-15 10:00,10,52,4,23.5
988573468T,2019-08-15 11:00,11,52,5,18.4
988573468T,2019-08-15 12:00,12,52,12,23.5
988573468T,2019-08-15 13:00,13,52,7,28.4
988573468T,2019-08-15 14:00,14,52,5,16.4
988573468T,2019-08-15 15:00,15,52,8,16.2
988573468T,2019-08-15 16:00,16,52,5,12.2
988573468T,2019-08-15 17:00,17,52,7,14.4
988573468T,2019-08-15 18:00,18,52,5,18.8
988573468T,2019-08-15 19:00,19,52,2,44.5
988573468T,2019-08-15 20:00,20,52,2,33.0
988573468T,2019-08-15 22:00,22,52,2,38.5
988573468T,2019-08-16 04:00,4,52,5,39.2
988573468T,2019-08-16 05:00,5,52,1,26.0
988573468T,2019-08-16 06:00,6,52,8,24.9
988573468T,2019-08-16 07:00,7,52,2,14.5
988573468T,2019-08-16 08:00,8,52,3,40.7
988573468T,2019-08-16 09:00,9,52,3,29.3
988573468T,2019-08-16 10:00,10,52,4,12.8
